Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Unloading,Pop_total,F_TOTAL,F_Y_15-64,F_Y_GE65,F_Y_LT15,GDP_Annual,M_TOTAL,M_Y_GE65,M_Y_LT15,M_Y15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
FRI13,2021,1,130961,15.81392838,20.36759806,26.00152248,25.72631407,2.817903236,5.121899473,15.2611291,4.998185068,8.969042491,12.70742967,20.56700377,14.69869855,340.2833435,152.4777825,162.9888901,229.0444455,14751,15474,419507,216243,123502,61687,31374,10424.11,200855,47232,33185,121570,-999,-999,-999,-999,0.109166667,0.253611111,0.258333333,0.21,17.15365127,5.836215297,28.61085837,495.6651109,26.751667,6.353064408,20.39860259,11.48163688,14.34022845,23.18207303,11.48163688,884.7944616,144.4722254,13.87777814,60.05817771,388.1166767,102.4500037,144.2888912,388.1166767,2.788452167,3.234714133,1.439209,1.6560465
